X1,X2,Location mixture,X3,Scale mixture
2.751539430952689,7.457037147625801,4.641202295921273,-3.286686809275987,3.4173544708514743
4.994284320595334,10.491899752233472,5.185176154417199,5.692515063313696,4.442687257058572
3.872904938043214,7.98072897303261,5.1992706779955755,4.809116124093269,4.932329617668795
3.58791701694742,7.469731128396673,2.7579048904723367,6.20645525745705,4.023095367893107
3.8267204361952816,6.617437170148481,5.799370088388254,4.8330668028733506,2.7081535863711466
4.9844336184405735,5.103828383182057,3.829258358785654,3.4243968874081094,2.7823537868769863
3.740503950809318,8.978257555998766,4.545384223141342,5.291740778684944,3.853751483276709
3.7537682198879123,6.607499345938081,5.992496379732859,7.759429824301693,4.11204268685101
3.365231559978448,5.371081327579642,7.513403998486608,6.675420647260424,4.148871304673214
4.836953193446119,6.560781079295929,8.336809931358566,4.046811224275384,2.400452776022606
3.056428397830788,8.02171270055908,3.445085717351489,5.380230046616192,4.871034260133048
3.9186456246685752,7.353214220921061,6.817698442306033,4.096681581484139,4.250695576995423
6.932058353866288,5.969354127555704,7.085820669265005,4.668997818241808,4.068708720256412
2.6918529095135613,6.0566248033350325,5.236150194787192,4.711837935680586,4.525959638751012
3.3911513034176957,6.847872112299922,2.8833304930918624,3.0130823801548376,3.4481872817175003
3.482215723005325,6.894874888056966,3.232189204052554,2.3209397773083618,4.541714979910952
4.937274167691905,6.741401324064466,5.899138230422562,1.8922743807666573,5.467713288515077
5.083468798110816,5.870235554912494,4.7236457910259535,6.90787768137684,3.346479078700341
2.3011111031267872,6.548005718727296,4.687311017567996,7.527805232510591,3.6911572185881703
3.443745927417517,6.089199719351469,3.840226260898127,3.1110769090285935,4.433751453073706
2.140027401830661,6.688585207074075,6.173105907075879,4.8313980472340825,2.071517770913295
5.052626753548521,6.402899176919198,7.487024562401808,5.044611376898494,8.104981593770566
3.5617305253824325,6.789135126359316,2.819376629660497,1.1959855039946055,5.927944021351024
3.154092361082367,8.864467976180158,8.230062181294109,3.673259248283867,4.06870177946742
3.1911047630916713,8.395915610392228,4.867492679627319,4.427211795214042,3.9229539316642827
2.8478160054223727,7.634579802952986,6.778113627858527,5.797702557223856,3.986798283213094
5.952228187323769,5.705528517457022,5.66530575557124,6.664204543978524,1.1946939354927895
2.8551759087940027,5.7325356135977765,6.16907453004384,4.485146794329716,2.5608828857836077
2.310317294546314,7.758591721494737,3.64376156727483,2.472142477798352,5.488193996427171
3.746812461770285,6.650256816346084,7.862654176540778,4.510960049322443,4.800418087290822
3.0247140045565595,7.838834144678424,3.2654670816306295,11.128569897441736,2.3365903959787007
5.269704729599919,5.892722733143163,8.629466573988692,4.077667156933455,3.772940081824271
3.371650911673902,5.565757145729851,5.8748168446475075,2.4406594195080125,4.293998707252462
3.890807105535659,5.986039504582089,3.276164165194409,5.189344487609786,3.8452566001708544
1.8040309959215919,7.592253433271118,5.799736848133635,4.820674156739066,5.666687819442686
4.638929957025079,6.534112265780085,5.847490426787836,4.817868440751593,3.6736271802811946
4.26409223713612,6.699407479116808,1.4711481417315029,0.15644232021690518,5.5604715064518375
2.6813753041131285,7.7723076121080386,5.813375161563923,3.982570621150655,3.115218893060131
5.555233637597867,6.132178765958123,3.44445227012937,3.893092839215654,3.836109862220192
4.4094480559879905,6.111159593796373,7.933456369144435,7.360641676409696,4.76991708785901
3.9296968337403317,7.22873900720309,6.736833839412281,4.350820339453416,4.056291761655016
4.003286290859037,8.232567210848439,4.4095847581904275,5.625672274804069,4.904826190237558
6.636236853541859,6.41656269657033,3.3220029832587255,4.7190270173213875,4.940393068143193
3.128327597687789,6.689344975386607,3.0863879836145474,3.3173156649660593,4.24762730716688
4.152594592154644,6.736498420828973,6.684571667869841,0.9246061239436498,4.618022727949276
3.5006990099872786,5.684325542680868,6.8302063657311445,5.03753586494862,2.098361393718996
3.7724551712928576,5.945965389254253,4.378692720662167,6.653867254881105,6.003839637985087
4.157208080209806,7.857040701332033,4.644325786849681,3.90634065268634,3.600224126277628
3.705318129924825,6.567604458895829,3.8709408402719,3.5842735675661137,4.009413750326293
4.554335448954691,6.149183626452862,2.6166220926433055,4.804971030568177,4.5705874576280365
4.015325375755253,7.370474176026348,5.367477290496782,3.6331454751657675,3.6152710875261014
3.8083335974678967,8.956125904156691,7.159502385184282,2.051332091041857,0.47148012039859255
5.085067566333854,7.243469321071225,8.206105555580727,5.26091933344535,1.7956096890604645
4.282405389073732,8.141167695228276,4.656218042591083,3.2898502119448816,3.444944053996612
4.387826522653823,9.641800828137063,4.048668746680052,2.0791502850821226,4.524582578217117
3.1909333115636813,6.713427820558601,3.9295612459807048,7.946016626254215,4.2040361641948225
4.877508509206866,6.638865649787287,6.340415142085196,4.577548046209489,4.172082243272516
4.42375765792946,6.12751523958203,10.00731245300247,4.428258699664759,9.4940861535696
4.481480301504078,6.929764999559479,8.28248883458547,6.653942649649077,5.37688571155331
3.5405781589185943,5.794748465886916,4.073651723607262,0.7737728844230216,6.4295306921167406
4.328137719283922,7.106327269688875,4.151078441875324,2.7328854217234095,3.430891009891539
3.5660444922179946,6.9502042642128785,7.196107174728701,4.410511812827205,3.225142587323314
3.0927329576604876,7.985176638410523,5.238412929778513,3.50359148342846,2.0835263044047547
3.358308599775533,7.676317081038359,7.6981980499953595,6.684432377174135,3.5979278818237432
4.05242072026739,6.8557930221130965,4.088052672458412,4.306556082458954,1.3651633801896041
3.7684050130272553,7.051065880078909,5.1163376356800185,1.8496919475840694,4.034444908721781
4.816325878976373,4.785148479483503,4.1440993610816905,2.8957713475743296,2.976289994237021
3.790843239374349,6.789000560551579,4.676146544325526,3.4609992758332035,5.749789149460244
4.541116383313992,7.816132882577609,8.576917999725195,1.9107647676604498,5.413894113196969
4.259169910342719,8.26153992486595,7.177944686708593,0.7816435310097973,4.399502967106014
4.905632997204808,6.959636877974851,3.6816494558470914,3.223138883336162,4.3217960953422585
5.00739137928209,7.4918501689199894,3.56519460238363,1.2375550428654658,5.483824738382382
3.2969132040820464,6.088669726630061,9.85559556685597,0.8407885946724947,4.3373574200705844
2.793143846244539,6.6573328781432615,5.837921550102043,3.5483326458610644,3.9326592517043912
3.024467040011701,6.842691231374164,6.387090329561754,1.8815225582487805,3.2130080530101353
5.089164247863651,5.1630284230395,3.120479552172397,7.030974579859695,4.86729536286002
4.927813601541045,8.570263365307383,3.69830422623686,3.8536372558562983,5.316398074082054
3.329948500789616,6.230179613331475,6.95516411245644,2.7533221771954306,5.147505010587089
3.6744634003702847,5.12527266050519,8.105368469231951,6.5998725042109365,6.249721909928828
4.736177773963984,7.459965555454952,4.25358135786739,4.95175779293772,5.498159798665241
5.038686671183052,5.474840499450154,4.623822193434076,4.79019085825151,3.9889179035597815
5.578131773579143,7.730155736611431,4.279737701968281,0.8554540072579049,2.427061665963959
1.9758770534003323,6.080006534366119,6.943423609819958,1.0666019362908448,4.377830141086743
3.319766987260436,5.787328997362918,7.77874060286671,7.444009833999889,5.904449739173421
4.605260040746055,6.9615697599338215,6.3087746684133155,2.4531948133408736,4.722474733778021
4.1704311507789775,6.595740774350866,8.461434530991749,1.1739538271792989,4.549303113307789
4.123950140367644,6.41805872428454,7.393728416682238,7.0004493726649,4.217589085893913
3.3726536208297784,5.536344979389521,4.503946250257477,1.9900085899650404,3.208706455158773
5.249775624232557,4.6067298827761896,7.192100538382726,3.643874711976256,5.4767424948376
5.636041407419176,7.541309642612303,7.57883796082716,4.832476353364324,4.638489908598004
4.979646135611631,7.658336961052562,7.090062492340046,2.005189601488828,5.483074704624414
4.347958397631088,6.299352286516671,3.5817313429930153,7.532275789265871,3.3268002223426145
3.241554377149831,6.403116418047534,5.504226539855276,2.9059143381653927,1.3518392782146922
5.474084769215824,9.591372469523458,3.73273752573504,7.275411273435008,3.409586725371808
2.709584989692414,6.712712933987614,5.4009752715088934,2.160622259457152,2.8742493331184438
3.644106664712966,6.080912344635995,6.411183189321028,4.442956290140861,4.423680287321826
2.802925158822865,8.936996034365297,4.270270665581355,2.21185908501575,5.293859818176726
5.136121263212694,6.832143284278384,6.862529468536442,5.072446482433725,3.2984345138834916
3.7911062082880926,6.399633995398234,4.426641430879819,5.026048855161132,5.085507483999727
3.9914447935967075,5.940034469670575,5.771724588654822,6.241329764574539,4.648595086572311
5.115679164742999,6.82745712046096,6.499277314821875,9.379218876077577,4.580839278945756
3.3207807242425984,7.210214024824014,8.111967996804504,3.464494905066639,4.29914454808405
3.6292156250458603,6.108051088990734,3.840130406985923,6.150015617588771,4.947261847550111
4.593413143976701,8.327795984888144,5.932584133687345,1.9637140337367103,1.8437296410818957
3.8271430194334073,8.065880764508771,6.376751015937611,6.385238214798316,2.1775377791923596
4.522556514633938,7.110914560480355,1.8179934206302035,3.505054635209731,3.653311798374082
4.220080959790867,7.762042818876162,6.91190105165278,4.437596133108094,4.556540419957552
5.150052506746188,7.001851093983211,6.536708372375953,5.492584227043514,4.063399400947823
4.03515084285243,6.21635645022695,4.711913637565509,6.005809921908485,4.416917507871364
4.365105127949158,5.664078483872318,8.651232932668778,3.2601846284029277,4.859143334438339
4.333442784128577,5.343605815134109,6.745131427456012,8.31090607144622,8.311235772005745
2.749873247818466,6.395523961144461,8.135555148527011,5.770136188711459,4.384819238068905
3.710678569004448,7.0230437248691535,7.374771473078643,0.14452721229694143,5.5954267369962425
2.7186330116675927,8.435651015965604,6.958144631984884,7.611480274311713,3.5540885001227314
2.8989144120183425,5.960011477566587,7.923438202934843,4.622794169525797,3.6620435309999064
4.075331299740056,8.611076339649186,5.29959632060279,7.9029083760686,3.81611491136156
3.5057635099999156,6.866021756246801,5.756473755702597,2.5740553743512242,4.5079955802726905
4.185231057868908,8.05265833303139,6.566498902851645,4.124527514539957,4.4774506580321844
3.498502837982985,7.8954597793384504,3.8625677371336558,3.8707844029014495,5.403825449564366
5.229752912607616,8.895500643764937,1.3537898733559373,0.10884339793256492,1.8852825218917606
2.3299545758518754,6.856244858928242,3.0666844614561297,6.173444917801492,2.907753960236519
4.607088928927233,7.188590325175122,5.57762631798074,2.7701550321349524,3.6504282277846634
4.790592584143847,6.563443039432624,7.645336819657783,0.7710814232968981,5.658874619547713
2.4429113718361988,6.07123180231763,8.55062015637015,7.1335576959087845,4.828203325938219
2.5132997284294314,7.047960748492665,4.775937560750071,-0.015125577457517636,3.583781839212935
3.1293681241536087,5.694698466744238,6.465568779537282,7.5551268282008515,4.318527190558088
3.7648369383780445,7.167895965877323,6.010323171847461,5.552146199910713,4.44497967684227
3.6505859858605225,9.822705304682064,3.5026497202473594,6.835518697270878,2.186258476818736
2.5108081992684967,8.399267702325877,4.791522298604672,6.075901321473618,3.1036545837668847
2.6461126698886606,8.251236919959,4.374208558533726,2.3011060991517445,2.2302001391663313
3.809069960728676,7.4625848906760215,6.491784779921881,2.9492628929519578,5.4341144715719665
4.019965505910641,7.69930049448199,6.504649295979354,1.9056359661485116,4.865935158205888
5.506804239713906,6.647422602746629,3.475187555496046,5.687832362748106,4.681623338806894
4.916183559763368,8.893646882696263,5.994085746333355,7.939665514952701,0.1416850768260618
3.478649606884927,6.75356302304772,5.325683511196128,4.8561247441144015,1.1656274760481349
3.5777565303665613,6.010478059849262,3.384893264929044,3.4295768023312854,4.408179611580483
2.9119136893676476,7.3616587260524575,2.4717364060609777,4.559567697432367,5.8605661173753205
4.522277317030687,8.322877246691059,6.343435163829492,5.32064906622151,6.818175406967681
4.8807643986892355,7.727571646850965,5.063560632468307,0.983929511644785,4.81405453113503
4.708538963277266,6.957688253432447,4.424906669127031,5.674965757460112,4.768872929757935
4.159383429748446,6.333827973713303,4.379938481192164,5.078158684908475,1.855690653481814
5.033502723519401,8.835763731329779,5.697566103031195,1.8570908093383722,3.6207393362190303
3.9860055382065456,6.457847347558436,4.5255718056047955,2.9331038850795244,3.7628109851108316
2.432466568095182,7.803876081942031,6.718419494882011,5.321946633752536,4.230468244332822
3.2866510113473413,9.490779356665318,6.633703039527886,1.6497179851247403,1.869093613398345
3.5831497289795355,7.48143014134338,3.6534468880943645,6.080161159474984,5.085317620922311
3.036519591819629,5.869332008886271,6.606267829670031,5.069946311083391,2.271988478059621
3.9640973288099293,5.886181017357251,4.872593887313864,1.9796595529843866,2.6079006742871957
4.722233299512126,8.301789311831111,8.24273847767982,7.583180468433236,3.6683230065846613
3.4012768135580194,7.718024194213613,7.387249150744613,3.844570485756919,2.3008025041098596
4.086021995025071,6.430832541044606,7.298578444944179,7.201464641392434,2.7958246079234494
4.620690016820742,6.570491433804259,7.7078730469354575,7.113427585445539,5.0432747156086215
4.571020676366972,7.597442248610516,4.6623316903195295,1.4977590334909352,4.032986709399495
4.814878927135827,6.766812901869612,5.446551622319562,3.9174462150839515,4.1877274120551595
4.923578941714532,6.65206194240724,4.407412360291628,6.251470067275853,5.112522164294795
4.532554424820092,6.915442844469369,2.5937272175777433,2.7418211152390892,4.219714692554446
2.3823509816888486,6.30303176506256,2.7908243116773237,3.264044183120925,5.703484877223965
5.131846606485628,4.846501430962128,6.9104869106276885,0.39769346108190984,3.3137049417642577
2.4579183453259033,5.907734363734947,7.592387305004681,8.363117151978589,1.3027714612960661
4.814363530109641,6.6556891557446685,3.4470012482166537,3.8235338857389327,2.434620465220613
3.3570492086595194,7.090290825077193,4.01767427642676,2.164869924945659,5.018149606744893
4.072562259170134,9.029214237238588,4.401960659537872,3.8231267388936687,0.8849727185328389
3.9185410528218436,8.013352653061562,7.65806472981949,5.092950506443515,4.2857854144636605
3.4940806566320477,7.224603556359723,4.6280857510819375,5.200682589131869,1.538341975290293
4.695430588281429,7.936126540310633,5.34455783756758,3.8276834516027582,4.902290032896527
4.070588852120147,8.07759305155486,4.398837261165332,2.974079831890316,4.7974182784392605
2.967663406254667,7.209281676502318,3.5650408727068488,2.2732659125341437,4.0554725819053346
3.6006385014876034,6.486729437711844,6.612266062542286,4.203674987032599,5.072326865958055
4.2151530352114515,5.879384851183387,4.474163184345198,2.817884684663036,4.810082221701626
4.640576772412123,5.0070989527445615,3.8455181978195054,2.818281281971573,2.585492973363918
0.8528208452413106,5.594358609337688,4.075252169923766,5.839873552692268,2.363936730355948
2.7882925443119433,6.870396244377499,7.159459770070897,6.003388829871671,5.833761544124383
4.631864346366026,5.5204576678319555,4.260285676027631,3.92012140682213,5.285965615871349
4.172297172298626,7.916776863608636,6.402912151123125,1.3689282895297268,2.5748651592092333
6.322699002284969,6.747964839774353,6.681843983825237,4.660871060426871,3.6724634141662005
4.650234926333951,7.744834212900182,6.393512458183445,5.052226206452949,5.290860639475356
4.526560490355136,9.179796983361337,2.767788252825131,4.89011353794249,4.26424291820553
4.177467390434896,8.729754521900407,8.367900194041408,7.663891456364756,3.8574498483122714
4.655542208567184,5.879230229030077,7.464329211648342,4.568117217836699,6.229017778544682
4.317843608575027,5.989441449330115,6.222083417073184,4.427028495175754,4.952897660933939
4.0647562569390665,7.731301418939936,3.9248962849400635,5.465372720848665,5.541361282414547
5.149791488080533,7.104572190937523,7.287864066702617,5.029479729820619,5.017546927460024
4.71707490435018,6.527241140060093,7.410378633001693,7.997330793733961,8.16636288968914
4.769720752560152,5.221136687104261,8.544864960947749,4.88466136939884,3.8623298058261204
3.0044765929090786,5.671806225031587,1.9366247093885653,2.834898893339225,3.5551827777338403
3.6599257350822367,6.76007951295611,4.3815628387824015,2.0907156336545842,3.712581193051754
4.265429194615032,5.909932544645032,3.193690839457071,6.67042421402874,5.085570808708786
4.323382607752256,5.420073528858561,7.30164669225449,8.074733404530445,5.865358028788056
4.997491369363775,6.371124845299972,3.8940249917458547,2.5695257110853627,4.780738731359337
3.2024963937362796,7.431692474517202,3.1742586342664723,3.653481720402597,2.468771895923425
4.11644157964486,7.17762542061981,6.7684897508272,3.879039488306175,5.4367493608187605
6.167651085853384,7.391984429904556,6.678331466564631,7.09066578549372,2.5073623768313564
4.263608949969414,7.710416676264273,6.583385173903611,2.7486943293870123,1.7429884794288477
3.7477554324491757,7.1127103845887305,6.243185264685609,4.999093008883432,2.655907691615011
3.1959898934765354,6.151756560711219,7.981177516455323,5.099557833625044,3.7254787747485016
4.306783703554144,7.431217151289751,2.9072929005508286,3.1794828750748776,4.799438549570544
5.504201158961971,5.055407696479191,4.792075794393004,1.7901501228564962,7.320615206318067
4.194540966699097,6.642413743090372,7.717344837610993,5.101874376266743,4.698390950642375
3.4840536533604296,6.313137787279776,6.956746389950172,1.1658992602848257,2.2957703864636616
6.059740931762857,7.382661993511895,3.862510316036341,6.3179665851261575,4.349349068183915
6.001009325526384,8.222581998295743,3.803340338325345,2.1895490113812803,4.524349099047407
4.101155227425213,6.630047160338339,3.1253663730908356,4.026135777507978,5.942833518381363
4.030906914009754,6.304121985440744,5.636279456484028,1.8577002204653579,3.17836534528689
5.257526923880313,8.378026273749757,8.947386956878276,1.919247844607861,3.887833952093392
4.224278830317429,6.6556533012931745,6.558660497392992,3.780857653278221,2.0295630438919856
3.200893166310611,6.435461268525274,4.011257003986936,1.8245989014126676,5.18793630757629
3.9608729665785374,5.817304052113259,7.017290254115045,5.628041303078438,5.524227540478298
5.928443790716489,7.465469202148677,7.870515038632996,3.9200569961324563,4.209749488540499
3.363777110631984,5.811085782075251,6.197491195664806,2.118679817352463,3.3701932260204566
4.826874356410928,7.074405927445755,6.613878572791112,4.16355218301509,2.0027803531587685
4.112890185074354,7.3861719068299605,4.437756224630154,0.25558467013675656,3.1941043743478237
5.055509806085717,6.758049376656218,6.5217410446459665,-0.08521822714807126,2.8261238343074333
4.009023314763836,3.8113521476043015,2.6527420797650043,7.623539065044117,3.8221246560803266
5.893204982429867,6.9759463249081035,5.008753833312541,4.594344602189401,5.907367854787539
4.415597197960871,8.450597806834335,4.9206900558409545,4.518698048048352,5.6701439394890025
5.375726004062521,6.569044389921857,7.731620492118687,7.712803730499017,1.2147258507809107
3.704117522272878,6.580174253241884,7.37540964483273,2.883854486612946,4.797392653582623
5.358554889284342,8.297047663275263,4.476000952956901,1.6680567958418835,4.8194101878561115
4.733188558089696,5.980592536322461,5.045587767322623,5.524053711087767,3.3752129822902903
4.379568948792344,8.983339395289162,4.126579140192909,7.002431035437114,3.0057272907059733
3.3094136512391175,7.410096078704836,6.610442093657457,2.5993990291124733,3.5721370378432242
6.118631249766086,7.076767433374427,9.104616867613592,7.125969314013709,3.089335834382312
5.041669527213356,7.338169183024303,7.8344990404651345,1.6893092374077043,10.278889209049144
2.5436666102206154,10.715385004917612,6.872661416143098,7.041917071565573,2.169010109982315
4.126097139657494,5.6967575502991465,4.137189052226543,7.182661321885701,3.7497148952903916
3.7553581604430346,6.89466996832461,2.954260013595447,4.750291032885137,2.0382477847662317
2.517735740182262,6.839893877183447,6.251078053166611,-0.03227396000172256,3.308357622492504
2.663154288047614,6.049540047313871,4.35393607523525,4.095906576272018,4.499728689534673
4.316324041303565,6.001538819033015,7.737298743249712,2.3888246243455473,7.121046635682351
2.8303284945052445,6.4555274288541025,4.091622843406868,4.736210692399102,5.525399893221614
1.8053581742222446,5.779931162342637,3.4836962404907514,2.9326779232145217,5.115135134909367
4.7724234057483415,7.469309362276683,5.364082641769017,4.309734009388138,3.6014995296130867
2.9916192276031577,5.703185252468573,3.16971058169672,2.3055265100180464,3.8490755370958127
6.15187253083013,7.468753143204081,8.195033999138763,2.5227463138169672,2.774117566129725
5.3684195621604065,6.911905756297608,3.412063315255148,3.184414978053881,4.429267190213764
5.646084861479869,7.236243490634958,6.182703573501588,4.880401122619119,3.309671519869145
4.405620016591644,6.68906575770115,4.2295174727507385,3.8821243840607793,3.375761271119874
4.250937806616315,7.294399896281572,1.8288731212405853,2.920581753139871,2.3953966961408013
3.487529288984041,7.265755008833515,7.467171270832581,3.394303156229726,3.0281752657760426
3.149284214298735,6.463957923405113,5.954274541906257,-0.4341636597746499,5.593391362521127
4.341772372980171,7.123512232222266,7.199020040764624,1.9854256122822576,2.039768654210701
5.885576997089519,7.549599837678911,6.677241611833915,6.212561879746385,4.596159552696733
4.336218183177265,6.52291376432383,7.763360722979421,3.1858991093611895,4.452368812069513
2.1971380792559563,6.954765140540138,4.228191861249437,2.7109843946536456,4.17206981266011
2.7257416034557336,8.199507114892796,8.72216481422152,5.457106047922993,7.674177408010301
2.106455028174854,6.174653826483635,4.702823054610456,3.39453023337815,0.8291993825903785
5.570727880426748,7.8668910890447314,6.143218827561562,3.3781869633592847,3.670171810877374
3.7568682293464786,7.815712980244733,3.6339855937217824,4.603778492580868,6.543639944583671
3.3372437609720143,5.673564486093747,5.400463595606068,1.1478321547751151,5.989759967064909
4.816782286100542,7.251947128073882,7.279571885035235,7.451594196659256,2.8710308563503224
4.824261332965067,7.097235439105996,5.339161956165242,4.56758609387799,4.297679718735505
4.851132713093844,6.735898196920701,5.14134631266435,5.2343187256196355,4.8455721844517425
4.092988994932903,5.823123691692952,5.616213326066221,6.824413925585045,1.2035902228237765
4.919766061818907,6.3633576122798585,3.5642285747282827,6.901151829318043,5.980419986677764
5.140042842557445,8.174613308779932,5.701501666181152,5.098606385989693,4.727680202869546
3.768155366125086,7.346642805756468,9.643228390883769,1.247542751796023,3.814416652364529
4.539906242371313,7.968285759099454,7.546168523712721,7.240658687818448,0.08319066752694937
5.685077116308676,7.172171341128935,5.383285038752218,7.917364004277872,3.835711834062403
3.4943555465333738,7.5377361474569575,6.346092832569245,7.69486553538613,3.3049975365073836
4.7654071840806305,7.352844341571848,4.310745329677359,1.0452610877388726,-0.44301616049657877
3.7289397563985847,7.525959261582677,7.002705633766434,-0.17159200921060513,2.207169119550123
3.968171609034768,5.013756996660355,2.0629241741933573,7.033700412735616,3.440772827128594
2.69467820611164,7.389117414044822,3.256090044302104,4.311560114924278,4.4426795286002
2.2000660752509535,6.586242408910967,2.875010445372549,6.900060898090091,7.117356692251341
3.6537329677935615,5.478808678619949,2.325096232198508,2.199846658350653,4.130559445187391
3.7303098635952874,6.962774263186292,8.350380258757394,1.36579466479309,3.1863733630337014
4.020978100267739,7.356891107426234,8.187091004901093,4.328379196376621,3.8656579874234476
3.209166474702755,7.076830468984722,4.2691168627654985,2.389147674921186,5.5477934874975245
4.0107231379452895,6.8335740265547695,3.5937743930222035,4.146400491128484,4.54588887934699
3.246296872378076,7.497629066686437,7.008283114253636,1.4943942955059497,1.9769530331945968
3.8309564218571657,7.789065864668908,6.114795747453861,2.659087326040141,1.1269843083409294
6.125514943995315,5.871191473538296,2.564012512393214,-0.5671303651132193,3.6444950676538697
4.5181348726365105,7.222779494463094,3.782219879077698,3.1035872328720684,3.825334042733632
4.542464805740385,7.120210837509873,2.7293256164856965,2.8975200116987554,4.535971115632057
4.6678359872043265,7.621236462851616,2.7887691599964537,5.613032381640014,6.577109842722711
4.73092262264182,6.475435147108657,3.3245275450347997,6.008310269716152,2.9576495191115137
4.802748330428022,5.986006332490966,6.917618284809,2.0840517724532663,2.2328217772269845
4.420492219143806,8.061295923646783,9.409866625528617,-1.6129891170126722,3.5496648014617738
4.148570827043731,8.87683201828427,3.727501772398348,7.122718350393366,5.470313335364115
2.4745807550386334,7.8354228590022945,7.338909518209039,3.068653730655911,3.9156910687615407
5.140720210956555,8.065009900032418,5.7355239322673235,1.8949944296980181,4.987995972265942
5.608722094648801,6.643113435275456,7.512671129752143,5.979322022127159,5.743169792688528
4.057123868652238,7.058013988054371,6.666724615476298,4.130039010428208,7.353788395592977
2.5740986947042797,7.460278886948606,5.361606755288503,2.4454411616383727,4.4545143947103565
3.4675293935445386,6.136770672341239,5.425567120397577,6.418659724868432,3.5013118273755857
3.064413959102466,8.086528603499909,2.6466585061566574,3.9364366992857645,3.3562737576604804
4.970564954846982,6.618451972181955,5.357943255409719,2.6901938038423747,5.163357689343817
4.889522913087829,6.23174601553943,6.411756937919994,4.504572184302307,5.341536709698883
3.9092909119623296,8.142492598309904,2.3455923234534923,4.3148572433273245,7.171595812967851
4.4702459408945865,7.176731500654176,4.30640360852636,5.566328859261447,3.7856384084672787
2.632206552338868,7.320992709196723,7.234587281291639,6.4587889650960175,3.73527320799684
3.8197487643892862,5.42469836464633,3.685637445569574,4.286588244114877,4.974605409494472
5.999114369688991,6.745933156558284,5.077627240471581,3.3130246374621164,1.777777221097638
3.4757306097433878,6.73408085903487,8.108799185500509,4.51384072452187,3.934414283714863
3.0960153714845537,7.552204411664622,2.907883073611576,3.755722979418048,4.146845207307196
3.203308166710831,7.186851083601203,7.681344770231,5.444788048895431,2.698443985432384
