Time,VW Return,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Complete Return,Predicted VW Return,Pred Error,Date
1990.8333333333333,0.06280357269312005,-0.7810366870581271,-0.7936396636525369,1.7223316354205054,1.8351959960668232,-0.2898113963732422,0.3121979235973833,0.4588767374558101,-0.5434981047768536,-0.5107575798978783,-0.2376878543054712,0.06280357269312005,0.051642002629541106,0.011161570063578943,901130.0
1990.9166666666667,0.02813669764112331,-0.9864154657680709,-0.4363784143913975,-1.7986057193639302,-0.3902196633500475,-0.15612387644455145,0.17188364791023555,-0.4262862365440252,0.5156999917543186,-1.0467595989589884,0.21825584346074325,0.02813669764112331,0.030345091762242635,-0.0022083941211193253,901231.0
1991.0,0.04208777148174627,0.6397454861214388,1.8581829426360363,-1.433215930287723,0.34442439552982246,1.0459687619550209,-1.1738021368352383,0.16490197430333062,0.866075777200644,-1.3735595647245376,0.39111860994848524,0.04208777148174627,0.013570241981702256,0.028517529500044013,910131.0
1991.0833333333333,0.07311064265417343,-0.6613502140638423,1.9387737263323614,-1.8247495141645949,2.0913527450863865,-0.7314615057489221,-1.1832100756808692,-1.5620619889397993,-0.5296374687827394,-1.208948376293064,0.0733648616105281,0.07311064265417343,0.07472218023072474,-0.0016115375765513168,910228.0
1991.1666666666667,0.024368208247952723,-1.265531038196281,-0.7978307443489843,1.6298176895730934,0.7091160787954586,-1.6586247852973377,0.7696572391514127,0.9558914723201878,1.1294464857590074,-0.34188620727528096,0.2762663934922092,0.024368208247952723,0.02027545014074532,0.004092758107207405,910328.0
1991.25,0.00291427195423043,0.8966203553646954,-0.3493151844387532,-0.749694230213052,-0.9384933396544225,-0.32527701520575786,0.3401843044326751,0.03404584739258076,0.15342622565813824,0.8766277241406941,-1.8697696758021793,0.00291427195423043,0.010320317522841767,-0.007406045568611337,910430.0
1991.3333333333333,0.03996239378050988,1.6091997272767329,-0.8773074463999193,-0.19211446514882802,0.4706483356831986,1.2789891425314583,0.27648393807763744,1.4934856061815662,-0.031172809708899563,2.8670913038268964,-0.695409670153968,0.03996239378050988,0.038874991887167525,0.0010874018933423532,910531.0
1991.4166666666667,-0.042081824301394795,0.9487228724681368,1.1031889879625185,1.4608666055503292,-1.4580277101265313,0.4040653175736458,0.7212079049509216,1.4730603607041441,-1.1767877831378661,0.2613903687014943,-0.28937797202932725,-0.042081824301394795,-0.025473836165294382,-0.016607988136100413,910628.0
1991.5,0.045280777992499445,1.2977880041013488,2.1938294098633118,-0.093241285586189,-1.0056335968055141,1.6683245352771603,1.3569604874849093,-0.56583352093864,-0.3980830307526878,-0.7226317093883119,-1.427229176664697,0.045280777992499445,0.03692759631407342,0.008353181678426025,910731.0
1991.5833333333333,0.024042481671931154,0.37627877308479707,-0.7163525170701273,0.20579745005195127,-0.08738995058496178,0.9936609671968566,-0.12333033493207526,-1.4494197870870793,0.5606829861189844,-0.45566266653637594,0.17969041979380204,0.024042481671931154,0.04004821682991854,-0.016005735157987387,910830.0
1991.6666666666667,-0.012995715116996725,-0.8110900589667693,1.6804523513579925,-0.00511326676643496,1.3081006786982152,2.1656185669891785,-0.7572046697388538,-0.07364578664945344,0.6991036836738506,-1.8263349970359308,1.0557247798448013,-0.012995715116996725,-0.0230490563184122,0.010053341201415477,910930.0
1991.75,0.015678982824443206,0.43904469559303094,-0.9375090339670755,0.6104953943383278,0.15741535635448076,0.9279207468564779,0.3627143148710397,1.9373798492699306,0.19136101504159103,0.19065882383182645,-0.3678448132381042,0.015678982824443206,-0.0020441326468359777,0.017723115471279183,911031.0
1991.8333333333333,-0.03791787257245921,1.047557491714214,-1.6105832552644894,-0.43291867123004896,1.2289321463800007,0.9279857119039049,0.9815399414565923,0.9150727642211121,-0.07329212638840174,0.47657402255163883,-0.6672580096035324,-0.03791787257245921,-0.046242001767890444,0.008324129195431233,911129.0
1991.9166666666667,0.10511260155798421,-0.46445189614961774,1.327041190338616,-1.020523303762932,-0.45473931697954595,1.4026639328336092,-0.6520622628488265,-0.7035289351186994,-0.3547416712804201,-0.7653915460325583,0.6468857019656024,0.10511260155798421,0.08759093013263365,0.017521671425350563,911231.0
1992.0,-0.01015924162654773,-0.6007925453303689,-1.101006759232923,-0.12468992363738633,0.7886890170318331,-0.47885977443789024,1.0084950589969301,0.4382283980249604,0.5980211855115631,0.4767421358340995,-1.9688075333258201,-0.01015924162654773,-0.006226697593227622,-0.003932544033320108,920131.0
1992.0833333333333,0.011877028145908297,0.712970055974385,-0.4136415350083167,0.7077099689249015,-0.09634872106697358,0.534262589996999,0.4042074157217242,2.04423409552847,-0.7232598035617309,-0.4965412088712664,-0.15528424024602022,0.011877028145908297,0.010002295631457433,0.0018747325144508643,920228.0
1992.1666666666667,-0.020070085205109826,0.4563919538622766,0.6221711540383286,-1.1099201820918343,0.5610804402556355,-0.2834845150304013,-0.5299534015160376,-0.6426925937153019,-0.2522411967305871,-0.7265807106706234,-1.163474810207879,-0.020070085205109826,-0.012431928120833123,-0.007638157084276703,920331.0
1992.25,0.022349548652440293,-0.9013279964299411,1.1664519496520827,1.0667348501503702,-0.7026951131626126,1.4023504717121054,-0.3466111719818981,-0.6974104781379554,0.7066166765961619,0.8040153777895441,-0.697631111232162,0.022349548652440293,-0.0034343784929454606,0.025783927145385754,920430.0
1992.3333333333333,0.005570189845564271,-0.6877538537357996,0.6496699235231024,-0.3797585318472384,-1.8149075756730482,-0.46753226483644117,0.9041844084903398,0.9335613393937223,-0.5983003058789218,-1.656350716376193,-0.8464413168913996,0.005570189845564271,-0.018345373577601753,0.023915563423166024,920529.0
1992.4166666666667,-0.016379631089389834,0.2603980096912172,-0.017914587684787212,-0.1745630011157215,-0.440678566013406,-3.4946210011490706,-1.6727827973130889,-1.4953599593247464,1.2702881430234096,-1.2004693150210126,0.08308108171643108,-0.016379631089389834,-0.004853314340977509,-0.011526316748412325,920630.0
1992.5,0.040623781876372014,0.011688395141865251,-1.7600503876215976,-0.02811600402143065,0.9318171937452023,-1.0585063961636838,-0.5759076682012326,-0.21043027402249362,-0.4490054294113061,-1.449271766520974,0.07833140877574554,0.040623781876372014,0.040050927747929385,0.0005728541284426292,920731.0
1992.5833333333333,-0.019373559890089664,-0.3600781406333553,0.4380608735461806,1.7326647133514745,-0.5884740943080713,0.4692853680724653,0.818883090828876,-0.6830183937152732,-0.7578876558815183,-0.5520477997158775,-0.16913057798816325,-0.019373559890089664,-0.006861828108169926,-0.012511731781919739,920831.0
1992.6666666666667,0.009043195488580095,-0.39127250594507373,0.05898187134730459,-0.14146954372479595,-1.019995235732783,-1.2542747615952283,-1.1917938254489908,1.2160557096695606,0.12657349761523012,-0.9712845853269784,-0.39801680219694197,0.009043195488580095,0.004005002157088216,0.005038193331491879,920930.0
1992.75,0.00685018504590032,-0.38610513090173243,-0.9140684301082469,-1.6418797693813085,-0.22339647717577082,0.6644881209694697,-0.2540216536747417,1.3191775926128961,0.6900000506115547,-0.462073232609854,-0.2160818685963877,0.00685018504590032,-0.0007708034308888506,0.00762098847678917,921030.0
1992.8333333333333,0.03437285494313864,-1.3368861053887484,-0.3745310004923479,-0.07292054169351671,0.21966962962307626,-0.38626198367196035,-0.026605677404689367,0.688776394335655,0.6618441840588531,0.029645662499398328,0.4692695344301378,0.03437285494313864,0.03685464673656524,-0.0024817917934265993,921130.0
1992.9166666666667,0.014721338407842786,-0.8385256150085179,-1.9051013049477021,-0.7552698165502897,-0.6058543768098551,1.0428104178950302,1.364601935958578,0.5737742839950144,-0.7591177741188874,0.23251380644969039,-1.2044371799782663,0.014721338407842786,0.007015456255989859,0.007705882151852927,921231.0
1993.0,0.00978849913215006,-0.8718469624538037,-0.7948607223069751,0.12773751932873237,0.7310708447185389,-0.19958986905818815,0.14566226541231594,-2.2618246380135667,1.333537668771504,-0.8224442452644419,-0.6752204047938242,0.00978849913215006,0.0067547927358989944,0.0030337063962510664,930129.0
1993.0833333333333,0.012241001871741384,1.1179907379180858,-0.24689755776542185,0.05742239730125202,-0.1439898393448577,-0.3001409429730605,0.8583968795078424,-0.15979361807712192,0.4594061224515862,1.884999653093652,-0.4300821631605087,0.012241001871741384,-0.010634419101657301,0.022875420973398685,930226.0
1993.1666666666667,0.02449374370277799,1.8418402906889149,0.41248620367530814,-0.12711412626544058,-0.5711091426770714,0.5853180800698254,-0.9041854177466132,0.3890267534352742,-0.5730153073300696,0.7432392025338934,-1.2154358283554143,0.02449374370277799,0.061885025485338134,-0.03739128178256014,930331.0
1993.25,-0.022874040866755985,1.6691438021251428,-0.7808141978476367,0.012433609408280408,1.893369569472013,0.639683498142147,0.6408283090140082,0.029261484527058835,-0.7664037879120532,-0.19491437825971683,0.7002085697893331,-0.022874040866755985,-0.025478966206087028,0.0026049253393310434,930430.0
1993.3333333333333,0.024881242334732507,0.19577769238541162,0.5300498231684053,-0.1931266796321082,-0.08417543130418412,0.41072401117553825,0.2223727861860624,1.03726068192888,1.7498562578068804,-0.9504570025014498,-0.22164609584898573,0.024881242334732507,0.002025785407906085,0.02285545692682642,930528.0
1993.4166666666667,0.005222642086090473,-1.6362723087524351,1.3502444060324363,0.5294154416634239,0.028773129034228653,0.655601258280036,-1.8941884220756986,-0.11118876483607407,-1.0929742336011128,-0.8858326693245859,1.360831825847712,0.005222642086090473,0.010508566664746635,-0.005285924578656162,930630.0
1993.5,-0.0010361952965452566,-0.32876913889608095,-0.5853913924305876,-1.2533028600791998,0.9127061578736038,-0.9868204096468475,-0.08108214848070602,1.8574963261274062,-0.30566599523157667,0.6869554427497867,-0.18535190173649846,-0.0010361952965452566,0.014492831560192276,-0.015529026856737533,930730.0
1993.5833333333333,0.037355151439198306,-0.5166697131688116,1.6300369602424423,-0.9720462699704054,1.1331080182185824,2.3312821820142493,-1.0944849964838992,-1.1921360959229172,-0.37198728488584565,0.46351068110874066,-1.0947230430993373,0.037355151439198306,0.02154298110296853,0.015812170336229777,930831.0
1993.6666666666667,-0.004176572362999442,0.7059754947529673,0.6002989300445596,-0.11132884267397626,-1.3957050224935101,-2.649597203045047,-1.4823281503664703,0.5279196490220921,-0.9417288926551147,-1.214959743973874,-1.2004167274783577,-0.004176572362999442,0.0031265958068547824,-0.007303168169854225,930930.0
1993.75,0.017278954597250443,-0.596502448814311,-1.7011279582765273,-0.14858321743505853,0.055967479169249004,-0.02868370897480397,-1.3259510668710783,0.9565684219598725,1.418811088948077,-0.37419591773472505,-0.6060026017649922,0.017278954597250443,0.009749844208441612,0.007529110388808831,931029.0
1993.8333333333333,-0.015134865773098338,-1.7511782850671362,-0.8391017204575694,-0.32037699565884176,0.05267740534565038,1.1666619635813607,-1.4102447903490634,-0.8310296813992656,0.48521938018202204,1.0459268431452733,2.3368219596004383,-0.015134865773098338,-0.0174475775953454,0.0023127118222470624,931130.0
1993.9166666666667,0.018149246114891566,0.6848483519736849,-0.5572551120883654,-1.4268258765847326,0.4435971511233462,0.6419719602882242,-0.9788161790651357,1.3673584472436402,0.9357382516318474,-1.0991162636415577,1.7937047251956606,0.018149246114891566,0.005777079288058321,0.012372166826833245,931231.0
1994.0,,-2.5865130011435107,-1.8456340371367068,0.4780118398715632,0.2254484716435874,1.6996324595059937,-1.7256408732921689,2.49087083852894,1.0449194920555582,-0.6527563706539175,-0.14977001102034934,0.03153242599516415,0.054731723399168486,-0.023199297404004338,940131.0
1994.0833333333333,,1.0113558664490427,-0.6365253278838235,0.5850158144179302,1.9025450395982957,0.13996297740095706,1.3366545097019937,0.920130434078414,-1.1542115190242437,0.23506540488267905,0.3505699112559305,-0.02665159600751061,0.05442247261805233,-0.08107406862556293,940228.0
1994.1666666666667,,1.5489474797700653,1.6321421536569105,-0.4535917171070433,0.34657494124305166,1.4633859781652074,0.11056403039233467,-0.521560837512942,1.8853043023196079,-0.9832529503396775,0.6027815713934931,-0.04293764158665902,0.055518372836907484,-0.0984560144235665,940331.0
1994.25,,-0.03689032022238266,-0.5400782304745504,-1.4741071883580477,0.4250616754188818,0.4617249365717146,0.6767752173936569,-0.1014694171929276,1.663414668179425,0.33702569127250637,-0.4423078473415493,0.01378994071397398,-0.004766093633646973,0.018556034347620952,940429.0
1994.3333333333333,,-0.2146030374509743,0.2993487990629268,-0.47006184630269154,0.9223240364561882,0.16184297947605122,0.4420417359752069,1.686542384559887,0.88886300499922,-0.9025791434267934,-1.418019390518292,0.010773761900298027,0.1565728739919971,-0.14579911209169907,940531.0
1994.4166666666667,,-1.0537026833931002,-0.3031258220526183,0.8550668339676024,0.7432023682399094,-0.26757475316593765,-2.0510873132574643,0.15630575102655037,0.2495093726094652,-0.4942991818128356,0.11225409958266479,-0.02576518012548291,-0.042461250435223453,0.016696070309740543,940630.0
1994.5,,1.2317824502406896,-2.9534736077232435,0.3761664780814427,-1.191378815747321,-2.5029487871483744,-0.19936884862298207,0.6801515044978289,1.6269563214461145,-0.07275692253105952,-0.11270605464904049,0.032152764094991654,0.057244353362542535,-0.02509158926755088,940729.0
1994.5833333333333,,-0.600363340712055,-0.6548282344158508,1.4134070385706319,-1.7161973310021776,0.4392871916889875,-0.8703185944238288,-0.46703147549633717,0.36313683307000816,0.0033203274123653655,0.30743146096924934,0.039318871835899515,0.043348226563971,-0.004029354728071484,940831.0
1994.6666666666667,,-0.9283452737264937,-2.826753109967504,0.5210973284845449,1.3495414608879033,-1.2216512344644133,1.241530745315315,1.1872022979980417,2.0093574008155204,-1.1842211786050454,-0.22768439087933942,-0.0214628589353596,-0.03885242724334662,0.017389568307987022,940930.0
1994.75,,0.514330088548201,-1.8341527154246644,2.1260734963322596,1.2986985274744627,-0.48554476266846736,-0.9817923582142991,-0.53951676307644,2.2128863518035686,-0.6568249788827126,-0.5353432342588081,0.013956318358015696,0.022145110867946852,-0.008188792509931157,941031.0
1994.8333333333333,,1.8256476096018233,-0.3449048931148919,0.31214070117088316,1.245082321854029,0.627036076887007,0.5711570516890778,-0.8426347513330223,-0.29385748266318784,-1.1945942317653337,1.444698714601356,-0.03780350704226819,0.06464906411234377,-0.10245257115461195,941130.0
1994.9166666666667,,-0.09956159918150145,-0.7886923816276179,0.41611214293604604,-2.3899426587799004,-0.10581221311887128,1.1236070449275608,-0.11881919199952591,-2.6117630090662693,1.0013434023940293,-0.7128889279944344,0.014629253535177727,0.08922210190745757,-0.07459284837227984,941230.0
