X,Y0,Y1,Y2,Y3
-0.6645061577325242,-0.5070992459696381,2.7230149176777845,-1.4666312837961288,-0.6221074271847351
0.49819330527631106,0.345850216851528,-1.8729201769694503,-1.143900209028611,0.41035059228494364
-1.5298374918527684,-0.9251889854980868,-1.8049697140375773,-0.49272084703169816,-1.5362464328345908
-0.6166431999162824,-0.5100742229820527,-0.2149864015828019,-2.1338303268687353,-0.5056413075230242
-0.5989724957396768,-0.9101113300693777,4.362148823464112,-1.162326571634305,-0.4717580929534476
-0.30330089104793057,0.7057008370300037,-1.3045985021363462,-0.7497784265279631,-0.34322135269356546
0.10677695480501234,0.34751590829949625,2.6642770647028167,0.7521350368645935,0.17952084361985804
0.34029145209656875,-0.45015972387995284,-2.255627632049095,0.9509993106951505,0.2252963869062613
1.1422883572787523,0.5340745088292671,-0.5508071563891523,-0.4143030863409458,1.1853454931071385
0.2070478355511228,-0.9262212439884869,0.17062150101894424,0.9063663935957987,0.4520562270388687
2.1944980531319707,0.25737519323682173,3.1585504570196687,1.8058219599208085,2.297523977611817
1.524505827948005,-1.7003925078788293,1.783797378977045,2.052927610970473,1.5621256982609648
1.9413684043629211,-0.925867246158048,4.354255703652146,2.914631429282064,1.921285967780379
-0.6890762813702848,-1.18936545809166,2.742991248677039,-2.121594309639882,-0.663448627735809
1.1232913866023753,0.08780627999546575,0.3929748332085352,3.2718757524118756,1.3457602091938843
-0.14277904369333785,-1.5825368078158748,2.1905032721119997,0.25373931296691676,-0.18237924363470315
0.2971234244809382,3.2357673349451437,1.5040532145814787,0.5774795335792382,0.42977518661414094
-0.3096830810122869,0.8013579424691964,2.765266500703683,-3.3949667556015757,-0.386212658443139
0.6300708406805476,-0.5317783099801552,-0.27278435388731403,0.5950835405882542,0.4240955782240346
0.20919218689857824,-0.10755812467490976,-0.21539230442803584,0.9412291942385972,0.1510626898359892
1.447089926936726,0.9493813825478481,7.1755753744892425,0.19052764840738767,1.493148603675217
0.28310308530057793,0.5016175665008806,2.580325445378326,-0.1162761437064832,0.44195010202444396
-0.11917563510777336,-1.2360443726889943,1.0586342903226438,-0.9024703917036351,0.11592801732337403
-0.3531320163213896,1.489819148073001,2.2749268093110455,-1.063363039371621,-0.19094926665859113
0.5823696082781386,1.6833767060224343,-2.377156060251862,3.623989613858462,0.5530088087820277
-1.618163317886898,-0.26643320155648226,-1.2047150497961008,-1.3820558469531758,-1.5791355749884248
0.03456051973170162,0.003569192567161152,-2.5985439405020827,-0.10102194776796619,-0.010087330635677148
0.2524688189344172,0.851582622588038,-1.4362304211488501,1.8238833613802377,0.12943984656343127
0.1816371270189224,-0.4278449594674316,-0.5296789518039117,0.010291118128947924,0.11305904370532131
0.9251410347148575,1.1666211369469732,0.41214662697341464,0.4046121880860559,1.1207799188616807
1.3759203630718404,-1.031891896798542,-0.832449214861068,2.151983673226661,1.5175588425836952
1.0098463575796819,-0.381788469272816,-0.33463240072501077,-0.5575505807653387,0.9293291076338436
0.8615881718430289,-0.512001378989089,0.7257729669203171,0.5283695447525258,0.9154263534083865
0.4626998478065481,0.8040609561244406,2.225239130314262,0.23250022353430855,0.5254036776326004
1.5557822870462477,-1.8299168915688417,4.725553361342275,2.5817900228009165,1.5717047746654222
1.302271630060952,-1.2887566571008582,-1.5622990405337132,2.1772860354522994,1.2258499887546903
0.4296580123442657,0.14618368643542104,0.24389921157806685,1.4166520553596944,0.30511657663395997
-1.1972663872097222,1.3089201912642279,1.0141088879388762,-2.6287410374440494,-1.1386350829028877
-0.1062387111817709,-0.833842845038784,-4.500483227250103,-0.2776615090593907,0.06005753620394301
-0.18530125179547513,-1.1536941877901403,-0.3193836781940997,-0.5683636297588492,-0.02428144285990863
0.003266087804755744,1.2437076004135417,-1.2540694255530673,1.5257143245362494,-0.015217639694433268
-0.21805070752069308,0.9493855618013176,3.7195855507203768,-1.7397277516964724,-0.5326624582498758
-0.6976783097188605,0.7832515458029855,-1.2415635924823634,-1.6994353344605155,-0.8248252870954564
-1.2891973949732844,0.2885012439632257,-4.935926088411364,-2.0537926647725455,-1.3035178938407401
0.8631765442432965,-0.8035797063156158,7.25965915186657,1.7572574440887092,0.8127782100762097
-2.1587811803370784,0.7430764724371205,-4.054365340137307,-3.260487749757043,-2.171544479348339
-0.2728915405855336,0.16865766495220097,-4.299955191321911,1.1363448597675125,-0.2962341794488876
0.6847917443950127,0.5510014094851564,1.405659154858979,-1.6937292074000279,0.7377867883606084
0.849365985203974,0.23461508257496166,-3.0635331624855158,1.3601724120797178,0.8596585399719449
-0.5360847648920287,-0.7572661979033133,-2.4189225197166015,-0.5465744698374173,-0.6296733555648152
0.48808120065980615,0.2551170799400631,4.11723800763235,0.7427056958685005,0.5164706067649237
0.6891466313775007,-1.1788254349843745,2.9717814244351266,0.24116491747832308,0.6838384252499233
-0.7476140034574507,-2.3350321122633124,-3.294391754150271,-1.909691327809265,-0.7338512997726224
0.5413302346961488,-0.21575029748201152,5.260886182653146,1.3061307470300663,0.5510215596379483
1.3191462573630743,0.19993100753855952,2.6511547573469745,0.8315637651103001,1.5147465364345236
-0.014915243379365051,0.31614836552737846,0.17507711779340884,1.093012518068722,0.08148473312963835
0.5387308850843961,0.42626946567442037,1.185074768675922,3.165669219633775,0.5363270660020718
0.2121936782632777,0.06170199340834355,-1.0388301909014954,-0.28527120273991124,0.06944159863664001
-1.5391512893614434,-2.016688814393521,-4.275192962460363,-1.6099934669082605,-1.4463251686378364
1.0768405362575566,-0.8080810067249697,1.9714228926582191,1.5571160857359438,1.1370640475256544
1.2825348465315765,1.4238261683233047,-0.08755916488186877,2.6591175676091705,1.190341797012188
2.9101525186851775,-1.0461084772363929,2.719641282488035,2.04426167254696,2.7728850914734613
1.196899301672101,0.9739392569381164,-1.7679758451256562,2.333484009361431,1.1049810899618067
-0.02397329918266751,-0.19732437284021964,-2.4444157086281835,1.2920038677192751,0.06772581828737048
-2.9183444865462866,0.5515448158397023,-2.2681019710541688,-1.194397725686873,-3.0669166482834798
-1.1652134148749749,0.09703280071375306,1.3274494913761101,-0.7734414536086502,-1.081073692537404
0.540936337271344,1.8403746755330155,0.4012675979381814,1.9892608215271637,0.5069922323097631
-0.03372752499475703,0.43961166767791626,-1.0893156037095788,0.13175282836243965,-0.09883183206882584
-0.3334407516424072,0.9220617473943695,1.7070036430894626,-0.16387322470965876,-0.1478543622168178
0.24174237392689796,-0.004149442488071877,4.887904923630397,1.4346248702889461,0.14325956011496255
-0.546020811114493,-1.5995370595045322,-3.5293312392526546,-1.071169105487773,-0.5327662920132606
-0.7677098742477381,1.8410140385905414,-1.8564064584701425,-0.2502171689010606,-0.6411017949086842
0.3285321737191752,0.8375193043416999,3.3365828233735026,0.9446705492369581,0.1318259667670688
-0.6472217254555607,0.6299096820201829,3.2163072963865242,-0.5293283436893579,-0.5453072167686331
-1.8936949267738343,-0.9788738985033613,-3.52582453413062,-0.17126858939102485,-1.9524870906138136
-0.03725477479641621,-0.43220739760319143,-1.1070264934225384,-0.02026166948718499,-0.10741915621162931
